date,BBL.BK,EUFN,KBANK.BK,KKP.BK,KTB.BK,SCB.BK,TISCO.BK,TTB.BK,USDTHB=X,XLF,^SET.BK
2022-05-18,103.02658081054688,13.739578247070312,113.51919555664062,54.24083709716797,11.511042594909668,79.10111236572266,66.13191223144531,0.9652976393699646,34.47800064086914,30.950042724609375,1620.3299560546875
2022-05-19,102.20889282226562,13.87617015838623,111.9425277709961,54.049163818359375,11.43273639678955,77.66291046142578,65.58233642578125,0.9497284293174744,34.573001861572266,30.74494743347168,1605.97998046875
2022-05-20,103.43540954589844,13.892241477966309,113.91336059570312,53.857505798339844,11.667654991149902,80.17976379394531,65.58233642578125,0.9652976393699646,34.37699890136719,30.689014434814453,1622.949951171875
2022-05-23,105.07073974609375,14.30201530456543,114.7016830444336,53.857505798339844,11.667654991149902,82.69661712646484,65.94871520996094,0.973082423210144,34.32099914550781,31.68650245666504,1635.280029296875
2022-05-24,104.25308227539062,14.462712287902832,114.30753326416016,54.049163818359375,11.589348793029785,79.8202133178711,65.58233642578125,0.9652976393699646,34.1349983215332,31.621246337890625,1626.22998046875
2022-05-25,103.84424591064453,14.454678535461426,112.73088073730469,54.049163818359375,11.511042594909668,78.0224609375,65.58233642578125,0.9575129747390747,34.09400177001953,31.87295150756836,1625.1800537109375
2022-05-26,104.66191101074219,14.671618461608887,113.91336059570312,53.665836334228516,11.589348793029785,78.7415542602539,65.76551818847656,0.9652976393699646,34.2400016784668,32.60941696166992,1633.72998046875
2022-05-27,105.88842010498047,14.81624698638916,115.49002838134766,54.24083709716797,11.745962142944336,79.8202133178711,65.76551818847656,0.9808669686317444,34.21699905395508,33.159427642822266,1638.75
2022-05-30,106.70610046386719,,116.67250061035156,55.00748825073242,11.82426929473877,80.89886474609375,66.86466979980469,0.9886515736579895,34.07699966430664,,1653.6099853515625
2022-05-31,107.11493682861328,14.687690734863281,115.88418579101562,55.199161529541016,11.82426929473877,81.25841522216797,67.2310562133789,0.9886515736579895,34.0880012512207,33.06620788574219,1663.4100341796875
2022-06-01,106.70610046386719,14.44664192199707,115.88418579101562,55.00748825073242,11.82426929473877,80.17976379394531,66.86466979980469,0.9808669686317444,34.231998443603516,32.53483200073242,1660.010009765625
2022-06-02,105.88842010498047,14.69572639465332,115.49002838134766,54.815818786621094,11.745962142944336,79.46066284179688,66.498291015625,0.9652976393699646,34.362998962402344,32.982303619384766,1647.6700439453125
2022-06-03,,14.462712287902832,,,,,,,34.23699951171875,32.50686264038086,
2022-06-06,105.07073974609375,14.647512435913086,114.7016830444336,55.00748825073242,12.294107437133789,79.10111236572266,66.13191223144531,0.9575129747390747,34.34000015258789,32.60009765625,1646.0799560546875
2022-06-07,104.25308227539062,14.647512435913086,113.51919555664062,54.049163818359375,12.215801239013672,78.0224609375,65.94871520996094,0.9575129747390747,34.43000030517578,32.85179901123047,1631.9200439453125
2022-06-08,104.25308227539062,14.334155082702637,113.91336059570312,54.049163818359375,12.059187889099121,78.38201141357422,65.76551818847656,0.9575129747390747,34.40599822998047,32.273807525634766,1636.8900146484375
2022-06-09,109.9767837524414,14.000223159790039,117.85499572753906,53.47417449951172,12.372413635253906,81.25841522216797,65.94871520996094,0.9886515736579895,34.48899841308594,31.462764739990234,1641.3399658203125
2022-06-10,109.9767837524414,13.424182891845703,117.85499572753906,51.36587142944336,12.372413635253906,80.17976379394531,65.58233642578125,0.9886515736579895,34.55400085449219,30.32544708251953,1632.6199951171875
2022-06-13,108.75027465820312,13.048507690429688,115.88418579101562,50.98255157470703,12.215801239013672,77.66291046142578,65.76551818847656,0.973082423210144,34.80099868774414,29.421180725097656,1600.06005859375
2022-06-14,109.9767837524414,12.998416900634766,116.27832794189453,51.17420959472656,12.294107437133789,77.3033676147461,65.58233642578125,0.9652976393699646,34.84299850463867,29.169485092163086,1603.030029296875
2022-06-15,111.61211395263672,13.499319076538086,118.24916076660156,51.94086456298828,12.372413635253906,78.38201141357422,65.58233642578125,0.9808669686317444,35.029998779296875,29.49576187133789,1593.5400390625
2022-06-16,110.3855972290039,13.157034873962402,116.67250061035156,49.83256530761719,12.137494087219238,76.2247085571289,65.39913177490234,0.9652976393699646,34.83599853515625,28.74997901916504,1561.0999755859375
2022-06-17,111.20329284667969,13.157034873962402,118.24916076660156,48.874244689941406,12.215801239013672,76.2247085571289,65.76551818847656,0.9808669686317444,35.00600051879883,28.833877563476562,1559.3900146484375
2022-06-20,109.9767837524414,,117.0666732788086,48.49091339111328,12.059187889099121,74.06741333007812,65.21595764160156,0.973082423210144,35.22100067138672,,1559.2099609375
2022-06-21,110.79444885253906,13.490970611572266,117.85499572753906,49.065914154052734,12.215801239013672,75.50560760498047,65.21595764160156,0.9808669686317444,35.33000183105469,29.409318923950195,1574.52001953125
2022-06-22,108.75027465820312,13.407487869262695,116.67250061035156,48.29925537109375,12.059187889099121,73.34830474853516,65.03276062011719,0.973082423210144,35.28499984741211,29.34371566772461,1560.02001953125
2022-06-23,108.75027465820312,13.148686408996582,116.27832794189453,47.915924072265625,12.059187889099121,73.34830474853516,65.21595764160156,0.9575129747390747,35.349998474121094,29.231252670288086,1557.6099853515625
2022-06-24,108.75027465820312,13.51601505279541,116.67250061035156,48.10758972167969,12.059187889099121,74.7864990234375,65.58233642578125,0.9575129747390747,35.48400115966797,30.30903434753418,1568.760009765625
